news_id,sentiment_model,sentiment_label,p_pos,p_neu,p_neg,language
65f38a677968ba6b85a58e16711fc5de,ProsusAI/finbert,neu,0.13361728191375732,0.8386709094047546,0.027711741626262665,en
1de173cf757e9c8d64b9974aea38a256,ProsusAI/finbert,neu,0.15845546126365662,0.8144498467445374,0.027094658464193344,en
2d42e58943b5e5ec1e7315c322bf7958,ProsusAI/finbert,neu,0.06857576966285706,0.9162260293960571,0.015198217704892159,en
d2578e1e5ffd36fdeb60eed316f97ba5,ProsusAI/finbert,neu,0.04670222848653793,0.9335067272186279,0.01979110762476921,en
35ed8a2081724b8d9fdd809454321281,ProsusAI/finbert,neu,0.18967056274414062,0.7849430441856384,0.025386381894350052,en
f4acb2c3b96fca0cb8d5fa1e751fa766,ProsusAI/finbert,neu,0.10737796127796173,0.8732554316520691,0.019366610795259476,en
354f45073f1b413cf2bb1d995f652444,ProsusAI/finbert,neu,0.06787179410457611,0.9085201025009155,0.023608077317476273,en
ec61acd10b1f3f97f45aa2bf57fd5834,ProsusAI/finbert,neu,0.09638925641775131,0.8816062808036804,0.02200445532798767,en
81f104e67e9661c69db9a85383db2b6c,ProsusAI/finbert,neu,0.08624644577503204,0.8894112706184387,0.02434227429330349,en
9f852b71710cea41abfd0c101db33f75,ProsusAI/finbert,neu,0.09387440234422684,0.8780288100242615,0.02809678576886654,en
e991a75d39bc75cd528f937dbb6a3fbe,ProsusAI/finbert,neu,0.08899189531803131,0.8932995200157166,0.017708605155348778,en
ac38c7f591913920f6a3d016799d2aa4,ProsusAI/finbert,neu,0.08015184104442596,0.8982815146446228,0.02156667970120907,en
3c58ccc06bb1162cd3619364fe0fb034,ProsusAI/finbert,neu,0.15893374383449554,0.8141071200370789,0.026959100738167763,en
b5360d17adb612b3a7c75687bb9a7cc5,ProsusAI/finbert,neu,0.042156219482421875,0.9379130601882935,0.01993076130747795,en
747836d763db9412974b7cd3731bb0dd,ProsusAI/finbert,neu,0.13515602052211761,0.8471770286560059,0.017666934058070183,en
92fe3959f88cd9e7f44d3a4f382ad229,ProsusAI/finbert,neu,0.12371652573347092,0.8538133502006531,0.0224701389670372,en
42d8ea0dc9d385b698e1f04ff5cf8d3a,ProsusAI/finbert,neu,0.0843285545706749,0.8988646864891052,0.016806710511446,en
5686e02dfb91334306036eeaff270214,ProsusAI/finbert,neu,0.09594163298606873,0.8889086842536926,0.01514974795281887,en
ca31525f02f384f5459579ccbf8ae0ba,ProsusAI/finbert,neu,0.086935855448246,0.8929499983787537,0.020114177837967873,en
4c6349827e6eb867ed91c69bd397d1c1,ProsusAI/finbert,neu,0.27054715156555176,0.7014420032501221,0.028010839596390724,en
0603d6d20b90cc0ff5050d0a5d4d2c71,ProsusAI/finbert,neu,0.13402682542800903,0.8417892456054688,0.024183904752135277,en
eed6144ae17d0d5a905acea5ef62c783,ProsusAI/finbert,neu,0.3939592242240906,0.5769613981246948,0.029079366475343704,en
806214e80f9e59a9c773f61e00cc9cbf,ProsusAI/finbert,neu,0.3139461576938629,0.6596908569335938,0.026362964883446693,en
3831d9bba09099baa40ef30b83cd241d,ProsusAI/finbert,neu,0.09888270497322083,0.8801923394203186,0.02092491276562214,en
079695285e49107bc5bbbfabe8626858,ProsusAI/finbert,neu,0.06082989275455475,0.9228253364562988,0.016344737261533737,en
5cfceea6fc8f84ada421b66ccbae0b60,ProsusAI/finbert,neu,0.07777603715658188,0.9051989316940308,0.01702500507235527,en
c2af31b4b988fb10aa7254dfb8f70541,ProsusAI/finbert,neu,0.39131665229797363,0.5747725963592529,0.03391074389219284,en
b2903cfba03233783062116e0501c878,ProsusAI/finbert,neu,0.06333357095718384,0.9207794070243835,0.01588706485927105,en
c9bc58362b0441c0799d36a15c719c0b,ProsusAI/finbert,neu,0.15913671255111694,0.8199788928031921,0.02088438905775547,en
29afd45515c479622d7b2f0e82a2700f,ProsusAI/finbert,neu,0.1646077036857605,0.8089261054992676,0.02646622061729431,en
5bfcd218d4586a127d817e67cd947aa4,ProsusAI/finbert,neu,0.0827343538403511,0.8917301297187805,0.025535475462675095,en
c17382ba45c011b55881c802e4295be2,ProsusAI/finbert,neu,0.09572169184684753,0.8838626742362976,0.020415659993886948,en
15657fbe166f2a29742344fee166701f,ProsusAI/finbert,neu,0.08857093006372452,0.8900477886199951,0.021381232887506485,en
43e731228b893bb73bc3483e2348c9a3,ProsusAI/finbert,neu,0.049293775111436844,0.9274469017982483,0.02325933240354061,en
d63e21ae4c741efec67aa953ecb982ca,ProsusAI/finbert,neu,0.09927141666412354,0.882432222366333,0.0182963740080595,en
2a57282b0f69b3b2bb651936597727aa,ProsusAI/finbert,neu,0.07637975364923477,0.9047759175300598,0.018844401463866234,en
f9ebd4816db16f1efc66bde40c824064,ProsusAI/finbert,neu,0.0908292755484581,0.8889991044998169,0.0201716385781765,en
d143bb8988ea786bb69b259793b11caf,ProsusAI/finbert,neu,0.11043380945920944,0.868647575378418,0.020918648689985275,en
264267b8dc341438216e62eaf096d421,ProsusAI/finbert,neu,0.16030512750148773,0.8133784532546997,0.026316452771425247,en
12ad68d38f6bd9d627843006bf8207ec,ProsusAI/finbert,neu,0.15394458174705505,0.8275461196899414,0.01850934699177742,en
2f56a0716b74e10f7ffb48122bed941f,ProsusAI/finbert,neu,0.3731675148010254,0.6017693877220154,0.025063132867217064,en
dfb8feef4510bc5f76befd9cbdafa85c,ProsusAI/finbert,neu,0.43909481167793274,0.5310581922531128,0.02984701842069626,en
c78f279e73f26dda18fe87037d2530b1,ProsusAI/finbert,neu,0.062171924859285355,0.916369616985321,0.021458441391587257,en
b402ced620c83e6eab6e7ee7b93e6780,ProsusAI/finbert,neu,0.14947398006916046,0.823470413684845,0.027055636048316956,en
dee6c23a9fa1f94de3e56496ce63c6a8,ProsusAI/finbert,neu,0.2714898884296417,0.7060194611549377,0.022490721195936203,en
3767c21a71dfd70b36521c2be727c334,ProsusAI/finbert,neu,0.09641265124082565,0.8773092031478882,0.026278164237737656,en
5731d80c3498b9d0907a5a0d1c01e531,ProsusAI/finbert,neu,0.10000231862068176,0.869361400604248,0.030636290088295937,en
639c5f5827a928d5a6efff693eacf768,ProsusAI/finbert,pos,0.5317547917366028,0.4390657842159271,0.029179489240050316,en
52f5ef3fd0480ff31ac57f543216654b,ProsusAI/finbert,pos,0.6416950225830078,0.33030518889427185,0.027999725192785263,en
679d5127b2e621aef09e51efe9dbe535,ProsusAI/finbert,neu,0.2585134506225586,0.7094730138778687,0.03201357275247574,en
d3009281e140cdeb5425d4a124e16e07,ProsusAI/finbert,neu,0.14869362115859985,0.8147653341293335,0.03654102236032486,en
12584e746ef0abfd0e18f2225884ab9a,ProsusAI/finbert,neu,0.10732875019311905,0.8470514416694641,0.045619819313287735,en
4b4b423f5e980a274aaf6e4835a87280,ProsusAI/finbert,pos,0.5719343423843384,0.39685457944869995,0.031211040914058685,en
a9b864fd8b558c6cb45b6508f1974977,ProsusAI/finbert,neu,0.06960942596197128,0.9012705683708191,0.029120001941919327,en
562a3f29461241b9cbde62faeb0fe517,ProsusAI/finbert,neu,0.041893452405929565,0.934810996055603,0.023295540362596512,en
882b51a8bfcec4cf13780e581ce6973b,ProsusAI/finbert,neu,0.06950809806585312,0.9153200387954712,0.015171806327998638,en
cf00e03ca9150623fdad524cfb8cd106,ProsusAI/finbert,neu,0.06348390877246857,0.9207189679145813,0.01579710654914379,en
eac57b8bd4e4bf89e625d697e0c21c64,ProsusAI/finbert,neu,0.44015660881996155,0.5297320485115051,0.03011135756969452,en
fe3d535f9fbe833b665a269d4262806e,ProsusAI/finbert,neu,0.07387274503707886,0.9079456329345703,0.01818164810538292,en
8b42c8c40621948584899586303fac98,ProsusAI/finbert,neu,0.07783340662717819,0.9076603651046753,0.014506230130791664,en
8fbf40fd8a9b4b675e254b98de15eb31,ProsusAI/finbert,neu,0.06930412352085114,0.915566623210907,0.015129332430660725,en
c7fcda81238cb6831c5e7b402bd34633,ProsusAI/finbert,neu,0.06537418812513351,0.9186208844184875,0.016004927456378937,en
f6f5fe5fd7bf2c7c687675894996a253,ProsusAI/finbert,neu,0.2654677927494049,0.7086385488510132,0.025893662124872208,en
b6641b756d2ad27e9425428af579affc,ProsusAI/finbert,neu,0.06865794211626053,0.9141173362731934,0.017224688082933426,en
bbcd343653dd42aae65fa9f79f9429e8,ProsusAI/finbert,neu,0.29346951842308044,0.6788235306739807,0.02770696021616459,en
7d747a1fe60ed3e49a181d52cd086f22,ProsusAI/finbert,neu,0.08710926026105881,0.8945225477218628,0.018368199467658997,en
c45cdcf37aaee602b788e2008bb8f6a1,ProsusAI/finbert,neu,0.09752406179904938,0.8816393613815308,0.02083653211593628,en
d4951b08d5060192ee61659cdf69e19c,ProsusAI/finbert,neu,0.13250358402729034,0.8498467803001404,0.01764960214495659,en
ba43e1c87920f8f973c33e9e0d54d31e,ProsusAI/finbert,neu,0.08237368613481522,0.8990621566772461,0.018564188852906227,en
d3f2047bf6b793ed3a8088397c94548c,ProsusAI/finbert,neu,0.0693083181977272,0.9137330055236816,0.01695867069065571,en
28dac0796205c0a953810a429d4e052c,ProsusAI/finbert,neu,0.14478521049022675,0.8255372047424316,0.02967754751443863,en
e5ce80e4e674f675119a2e47b4b1e272,ProsusAI/finbert,neu,0.09115073829889297,0.8899258971214294,0.01892339065670967,en
c1f7d208027692f341c4b3814ab30013,ProsusAI/finbert,neu,0.14617601037025452,0.8390318751335144,0.014792119152843952,en
8977b945f81f345e807a8fffe0b9255b,ProsusAI/finbert,neu,0.171402707695961,0.8007555603981018,0.02784171886742115,en
87bbb51847baec533ed554ba148cf633,ProsusAI/finbert,neu,0.10439621657133102,0.8367446660995483,0.05885908752679825,en
016f07bef686707b095452960292848b,ProsusAI/finbert,neu,0.03983325511217117,0.9299487471580505,0.030218003317713737,en
f3b24e067822917dc5e7d6c737b28d41,ProsusAI/finbert,neu,0.44177165627479553,0.5174567699432373,0.04077158868312836,en
9d66d60c581b00f153706f921c38dcd3,ProsusAI/finbert,neu,0.06190630793571472,0.8964016437530518,0.041692063212394714,en
0ee4b774f1a04f8bcfecdb727110b833,ProsusAI/finbert,neu,0.06322115659713745,0.9043822288513184,0.03239669278264046,en
8c17106becadc3cbd26a588c7050d0a5,ProsusAI/finbert,neu,0.05582697317004204,0.8982296586036682,0.04594334587454796,en
0083ee4eba7ad7a5270451a1013c86d1,ProsusAI/finbert,neu,0.07158946990966797,0.9063427448272705,0.022067805752158165,en
e2cadb58fa2b4579d5ff10490e810566,ProsusAI/finbert,neu,0.05135728418827057,0.9105464816093445,0.03809628263115883,en
2f55805abab950e68c7acbe68d6f8f43,ProsusAI/finbert,neu,0.05803064629435539,0.9255459308624268,0.016423435881733894,en
2f8497e2225a23d9e269ba8e38385233,ProsusAI/finbert,neu,0.11703861504793167,0.8395021557807922,0.04345923662185669,en
81c8d0598fccf7ef20883c5bd1b8ac97,ProsusAI/finbert,neu,0.09402129054069519,0.8870989084243774,0.018879808485507965,en
7116a15ad5e2f78eb8a57214ab649395,ProsusAI/finbert,neu,0.11228635907173157,0.8675138354301453,0.020199837163090706,en
29f8e4a4325e68a2e6b82af344203627,ProsusAI/finbert,neu,0.06466680020093918,0.9189414978027344,0.01639171503484249,en
40b6f6d093309f543c4dc97d12d14e41,ProsusAI/finbert,neu,0.056028131395578384,0.9106952548027039,0.033276572823524475,en
1de113d63e15c5a9c536c8e54bdf999b,ProsusAI/finbert,neu,0.04595191031694412,0.933265745639801,0.0207823496311903,en
efaeb150f9d5f2e77c234731e0973e82,ProsusAI/finbert,neu,0.0879126712679863,0.8902862071990967,0.02180112525820732,en
cf612601f6d893ceb141136e8806d75e,ProsusAI/finbert,neu,0.09133836627006531,0.8896071910858154,0.01905447244644165,en
14053b79b40c832b5d733dff046cc349,ProsusAI/finbert,neu,0.05106474831700325,0.9237952828407288,0.025139980018138885,en
ffd3ed3ad09684dc162abaa787f52d78,ProsusAI/finbert,neu,0.3958114981651306,0.5779199600219727,0.026268498972058296,en
411b752ffee841665c5c2d3ceb497968,ProsusAI/finbert,neu,0.09249547868967056,0.8782766461372375,0.02922794036567211,en
5237b3102b65613d9ff40e19a2932bab,ProsusAI/finbert,neu,0.0914028212428093,0.8894641995429993,0.01913292519748211,en
b588dc1aed7a4662c7ecd516a8c32559,ProsusAI/finbert,neu,0.06971103698015213,0.912908136844635,0.017380831763148308,en
4ec68da073f5214448a3620c19c74219,ProsusAI/finbert,pos,0.5196589231491089,0.44765859842300415,0.03268250823020935,en
ab0dff10b3b333e6a0d966d88f75e60a,ProsusAI/finbert,neu,0.028898542746901512,0.9421172142028809,0.02898423559963703,en
8f5f0e1ff3ba5887f345932670c3bb1c,ProsusAI/finbert,neu,0.2757281959056854,0.6879183650016785,0.03635341674089432,en
1fd68bc7eb1276c8f89d7fd5b3cd4eb6,ProsusAI/finbert,neu,0.034229621291160583,0.944085955619812,0.021684372797608376,en
26b3dd8fd92b8fe75582c973b1fe7f4b,ProsusAI/finbert,neu,0.17353548109531403,0.8068665266036987,0.0195979755371809,en
aa29bc8265d78e4c3f847eada3285238,ProsusAI/finbert,neu,0.16035053133964539,0.7997556328773499,0.03989379107952118,en
4ad5ae8c610a94cb50f1331b0bf06c5e,ProsusAI/finbert,neu,0.09137498587369919,0.8920287489891052,0.016596218571066856,en
e13b9d53d1a7fd77e81a19c0c9944e12,ProsusAI/finbert,neu,0.18137453496456146,0.8022688627243042,0.016356639564037323,en
7a3d4a3cde7e541463edd65b00241b2d,ProsusAI/finbert,neu,0.06603144854307175,0.9186296463012695,0.015338955447077751,en
4d98f9eac9ffe99ad8673304515e7c36,ProsusAI/finbert,neu,0.060338541865348816,0.9241132736206055,0.015548132359981537,en
0d0736c56a081dd4c7e4fa19e694b1f3,ProsusAI/finbert,neu,0.14135241508483887,0.8487182259559631,0.009929392486810684,en
2fce2c625245513e28387012a80e22f6,ProsusAI/finbert,neu,0.057898588478565216,0.9202101230621338,0.02189132571220398,en
16262a651ee281c8f293737b6d21876a,ProsusAI/finbert,neu,0.06912733614444733,0.9159709811210632,0.01490168645977974,en
68042f58741226a82ecd26d5818aa90e,ProsusAI/finbert,neu,0.0692719966173172,0.9156902432441711,0.015037803910672665,en
7d6d0bdf43af36e35437f241a0703937,ProsusAI/finbert,neu,0.05154475197196007,0.9300062656402588,0.01844904199242592,en
8c45625847a5f1af43c29043bcd0271b,ProsusAI/finbert,neu,0.2936977446079254,0.6831831932067871,0.02311907336115837,en
4f9f4c5275136b25c5f28fb0da96b3b8,ProsusAI/finbert,neu,0.09693802148103714,0.8861334323883057,0.016928572207689285,en
5d784964b46ec569c266667efb9a1e13,ProsusAI/finbert,neu,0.0642675906419754,0.9200716614723206,0.015660755336284637,en
d7128f3242ec3b6f9dc9586e3b2df58b,ProsusAI/finbert,neu,0.07673437148332596,0.9026089310646057,0.02065669372677803,en
4bf6a3e865fe8e95374bb6362e06e98d,ProsusAI/finbert,neu,0.11186127364635468,0.8650391101837158,0.02309955097734928,en
2af391ff3040f128694023bb97cb46d7,ProsusAI/finbert,neu,0.08449121564626694,0.8985320329666138,0.01697671227157116,en
856cd77e2b2c7483514211a250276d5c,ProsusAI/finbert,neu,0.10690844058990479,0.8693277835845947,0.023763729259371758,en
7efc3968a3d4bc50116510c719f79c5c,ProsusAI/finbert,neu,0.13052181899547577,0.8507370948791504,0.018741130828857422,en
faa179f2e7927dfae1dc936ed7555ae3,ProsusAI/finbert,neu,0.11403754353523254,0.8690357804298401,0.016926616430282593,en
b68a78aae3704f2a16127fc4045069e5,ProsusAI/finbert,neu,0.13729828596115112,0.8418652415275574,0.02083645388484001,en
6e92521628508b9afb4403cf0223b265,ProsusAI/finbert,neu,0.16091682016849518,0.8226893544197083,0.01639382168650627,en
f820e99ed93eb26bd5bc6c9cf33eefaa,ProsusAI/finbert,neu,0.48213785886764526,0.4884745180606842,0.029387565329670906,en
b7c9f620c1490c8bd8d86773d671e37b,ProsusAI/finbert,neu,0.13266175985336304,0.8488872647285461,0.01845094934105873,en
3d6506ae16439c42b8932bc6ef9fe72d,ProsusAI/finbert,neu,0.08091841638088226,0.90412837266922,0.014953258447349072,en
8cd01cc4d942d22f2b2ce5490575269c,ProsusAI/finbert,neu,0.13831748068332672,0.8398572206497192,0.02182530052959919,en
4cbc82c313f092cda55236d7c10c41a5,ProsusAI/finbert,neu,0.1021275520324707,0.8805081248283386,0.017364345490932465,en
78ab371bfa1a0528a1ff8529f8f5fbe0,ProsusAI/finbert,neu,0.07808981090784073,0.9006068706512451,0.021303368732333183,en
0e0891aff455286ba778dc8b5fbfccca,ProsusAI/finbert,neu,0.1316760629415512,0.8485981822013855,0.019725758582353592,en
4b283500d9911ffead63034d51ef9057,ProsusAI/finbert,neu,0.2950868606567383,0.6628280878067017,0.04208500310778618,en
2fdad4a74e7a5a1de976ee5d7a725619,ProsusAI/finbert,neu,0.045018889009952545,0.9334534406661987,0.02152767963707447,en
bb36727b3ad55f025116de665d955fd6,ProsusAI/finbert,neu,0.30627885460853577,0.6584457755088806,0.035275351256132126,en
21824a4e6da6ef5b4078abe9c5ce26b1,ProsusAI/finbert,neu,0.03753991425037384,0.9176974296569824,0.04476262629032135,en
c75445c18d485bcd05c0fa8c499e1ad8,ProsusAI/finbert,neu,0.15071099996566772,0.8395518064498901,0.009737150743603706,en
3658d7fd3bb707802cbd7585d2222488,ProsusAI/finbert,neu,0.06105324253439903,0.923640251159668,0.015306491404771805,en
5b55ee8de9a3d43e9ba6ae301f039db2,ProsusAI/finbert,neu,0.08911138027906418,0.8701751232147217,0.04071347787976265,en
59a04b198e8c37971f1e8dea389ea4cd,ProsusAI/finbert,neu,0.08591362088918686,0.8622901439666748,0.05179617926478386,en
fccf5592982be82c53ff16e65626fe8d,ProsusAI/finbert,neu,0.08980696648359299,0.8689402341842651,0.041252851486206055,en
0971efc7750c3cbc67fdc6d0444b55c4,ProsusAI/finbert,neu,0.07322347909212112,0.9030447006225586,0.023731796070933342,en
b8608bf262bc8b20c4f4c67eaf5046c8,ProsusAI/finbert,neu,0.09621885418891907,0.8774809241294861,0.026300249621272087,en
1361bee8fbc5d57431b4eb44417b89d1,ProsusAI/finbert,pos,0.5130227208137512,0.4576772451400757,0.029300058260560036,en
4b66ba864393ca91a6cd5ef2c7ae580f,ProsusAI/finbert,neu,0.0592745877802372,0.9120330214500427,0.028692439198493958,en
ef78088503731bb0fa24eb2e2ba6d888,ProsusAI/finbert,neu,0.053614549338817596,0.9281566143035889,0.018228815868496895,en
0f43ab2189da4b7650d025d904b087ba,ProsusAI/finbert,neu,0.08236480504274368,0.8853322267532349,0.03230290859937668,en
80394ab0fb8ec2d530de9c1e2fc49b41,ProsusAI/finbert,neu,0.12890298664569855,0.8386667370796204,0.03243027999997139,en
1d3fed637b8b00bd77211c7832caa6c1,ProsusAI/finbert,neu,0.05373528599739075,0.9259569644927979,0.02030772902071476,en
326c9d3e71b3a6caf2fd3ea0e6aa9495,ProsusAI/finbert,neu,0.07671760022640228,0.9046599864959717,0.018622450530529022,en
49e12c77a374703723e1f470926e1815,ProsusAI/finbert,neu,0.05973049998283386,0.9114125967025757,0.028856882825493813,en
b827d6fc2c56e7bc827ed66d35bfb8a9,ProsusAI/finbert,neu,0.06797666847705841,0.9168434739112854,0.015179858542978764,en
042ab305ef067e486f078690746c6040,ProsusAI/finbert,neu,0.3591843247413635,0.6104822754859924,0.030333342030644417,en
6c3641a80e08c48592a5bb418c49acac,ProsusAI/finbert,neu,0.11021684110164642,0.8649537563323975,0.024829410016536713,en
f49ae89fdc272a3f489d5a356740a16d,ProsusAI/finbert,neu,0.15288014709949493,0.824566662311554,0.022553158923983574,en
fdda3bb9275d0c54a1fe31fd06139ce9,ProsusAI/finbert,neu,0.1887729912996292,0.7768425345420837,0.034384485334157944,en
8d08ad70da0de81d315cf3f9d299506e,ProsusAI/finbert,neu,0.10703833401203156,0.866779088973999,0.02618257887661457,en
e0598daf177911c8a44060ab9abe0a49,ProsusAI/finbert,neu,0.15347976982593536,0.8255521655082703,0.020968088880181313,en
8844b91e346fef4c8cdb7bfbcf285016,ProsusAI/finbert,neu,0.2375841736793518,0.7301855087280273,0.03223029524087906,en
6d250faee898d15e6cf051d39d34d508,ProsusAI/finbert,neu,0.1261439472436905,0.8525736927986145,0.021282386034727097,en
f303ef70390f6d749f08b34eb4148567,ProsusAI/finbert,neu,0.3680892884731293,0.6017226576805115,0.030188074335455894,en
c3308a8f814ac652d1498104a70d2bae,ProsusAI/finbert,neu,0.08858957141637802,0.8808360695838928,0.030574336647987366,en
47aa8c9679abf21bf1e7731547909194,ProsusAI/finbert,neu,0.2421591430902481,0.7229192852973938,0.03492153808474541,en
129fc4f2a3275643df84b95c0ef73b45,ProsusAI/finbert,neu,0.05104061961174011,0.9335122108459473,0.015447163954377174,en
3f8c74538e44ce38045eb2216b1ada0b,ProsusAI/finbert,pos,0.512423038482666,0.4644753038883209,0.02310166507959366,en
2f5217476b7cd07536e9ff6bef64856d,ProsusAI/finbert,neu,0.12445685267448425,0.8556143045425415,0.01992885023355484,en
a654514fe154736becd31d5b6be55d96,ProsusAI/finbert,neu,0.12505032122135162,0.8529678583145142,0.02198181487619877,en
e8188900ffdfde1ccd1e10982d186997,ProsusAI/finbert,neu,0.2695974111557007,0.7023758888244629,0.02802666462957859,en
1656bca681a86249954234885e88356b,ProsusAI/finbert,neu,0.3695012331008911,0.5938830375671387,0.03661573678255081,en
67a6258382da76bcd088c82d677af059,ProsusAI/finbert,neu,0.2133089303970337,0.7573173642158508,0.029373707249760628,en
e119d0411719256ee14a084367237c0a,ProsusAI/finbert,neu,0.2543306052684784,0.7173198461532593,0.02834959328174591,en
c2d7a4db9262e009041dfd9f8ee34997,ProsusAI/finbert,neu,0.034673772752285004,0.9442399740219116,0.021086253225803375,en
90f24269010119eaa268d342f4b094e0,ProsusAI/finbert,neu,0.06588271260261536,0.9184138178825378,0.0157034732401371,en
b51881957c7c6d40592bb067c45e438b,ProsusAI/finbert,neu,0.2190597802400589,0.7566136717796326,0.024326594546437263,en
536c9be3748cfc9584a5371ba8cb05a2,ProsusAI/finbert,neu,0.06600461155176163,0.9133886694908142,0.020606733858585358,en
2c279e05e1adcaff13361fa34dce723f,ProsusAI/finbert,neu,0.14525344967842102,0.8327199816703796,0.022026527673006058,en
16bcfa86e1c0789f3d0cb4e2fc9f3d95,ProsusAI/finbert,neu,0.09427240490913391,0.8878448605537415,0.017882730811834335,en
4fcda73388b327437ad1920cc89f774f,ProsusAI/finbert,neu,0.08232906460762024,0.897121012210846,0.02054992876946926,en
2b17cc5ad15be7701bb0f40ff5de721b,ProsusAI/finbert,neu,0.0980658084154129,0.863232433795929,0.03870169818401337,en
5571047b2586aa0f3aa16732a7c3f0b2,ProsusAI/finbert,neu,0.2672097384929657,0.6934495568275452,0.039340708404779434,en
ac5d0abce94ed0d572a5cf554f029c00,ProsusAI/finbert,neu,0.09699565917253494,0.8866466283798218,0.016357723623514175,en
aabd1d6c1eb4835cb42f12383666b9c6,ProsusAI/finbert,neu,0.13261866569519043,0.843781054019928,0.023600224405527115,en
cfce0e45551f96620a6fbdd4d50141cf,ProsusAI/finbert,neu,0.09864486753940582,0.8742344379425049,0.02712075784802437,en
5c214b0e9838dca988b4b0bc9589c788,ProsusAI/finbert,neu,0.0760076642036438,0.9058640003204346,0.01812826283276081,en
d91fa084b932fd1c6aee6157f51a1479,ProsusAI/finbert,neu,0.08415708690881729,0.8890606164932251,0.02678232453763485,en
d23ae9fd8cdf1bc94f8269894939529f,ProsusAI/finbert,neu,0.13172771036624908,0.8471839427947998,0.02108829654753208,en
f5bb5f44fd455969443355a11168b67a,ProsusAI/finbert,neu,0.09927644580602646,0.8778989315032959,0.022824620828032494,en
b75efaa97f6d8060239094724cac5475,ProsusAI/finbert,neu,0.06651702523231506,0.9109103679656982,0.0225725956261158,en
5ec98d53a2d08584fe6131f3eff35ae7,ProsusAI/finbert,neu,0.04786092787981033,0.9305995106697083,0.021539608016610146,en
49b0645aed96647f5139234c27ed3b4e,ProsusAI/finbert,neu,0.07442738115787506,0.9059560894966125,0.01961650140583515,en
50006a515b56d0930d00e1d5f68b9624,ProsusAI/finbert,neu,0.1067645475268364,0.8631128668785095,0.03012256696820259,en
ec8f6127a9dbd9aa89ffbe922b21916f,ProsusAI/finbert,neu,0.10511761903762817,0.8730270862579346,0.021855367347598076,en
fbdedf46b74ab0a259027d7fb3a86aa8,ProsusAI/finbert,neu,0.07333947718143463,0.907874345779419,0.018786143511533737,en
0aa701dfb7d1201bbee38136b98cf9ab,ProsusAI/finbert,neu,0.16621333360671997,0.8088713884353638,0.024915218353271484,en
88f236d9e853fb88cf99e23a63bbab21,ProsusAI/finbert,neu,0.424432635307312,0.497572124004364,0.0779951885342598,en
ab21aa013125c56cff7ff85a722a70fd,ProsusAI/finbert,neu,0.2844562828540802,0.6746326684951782,0.0409109964966774,en
38f76109a3c271fd8c39f7029d886bb9,ProsusAI/finbert,neu,0.19376401603221893,0.7820038795471191,0.024232126772403717,en
a07209289b5140c1d2b6c3941ee4d484,ProsusAI/finbert,neu,0.2484944462776184,0.7260701060295105,0.025435447692871094,en
0ce22ab5047bdf124f9329d4969b9318,ProsusAI/finbert,neu,0.2104213833808899,0.7677035331726074,0.021875113248825073,en
97743b43dc7f8d7aa3bb1c7454c74a24,ProsusAI/finbert,neu,0.08336588740348816,0.8997825384140015,0.016851602122187614,en
77846f522dfd3634b461a043910996ec,ProsusAI/finbert,neu,0.07279001176357269,0.9016653895378113,0.025544550269842148,en
c394c51b3c263f612fcae3cdaa4059c0,ProsusAI/finbert,neu,0.06517646461725235,0.9186941981315613,0.016129346564412117,en
33d25eec1ddd302ecbab00b244488f20,ProsusAI/finbert,neu,0.2839740812778473,0.6870299577713013,0.02899600751698017,en
d3a0318eab96116d210d8ab7a8403a02,ProsusAI/finbert,neu,0.10054612159729004,0.8740655183792114,0.025388315320014954,en
c7b32efd6a11960471592e016921ccac,ProsusAI/finbert,neu,0.14266353845596313,0.838029146194458,0.019307319074869156,en
50094351759f42854cc14d16508f9dc3,ProsusAI/finbert,neu,0.4164220094680786,0.5463224053382874,0.03725554049015045,en
29c01b9dc2f731c712a84cdeea1ed31e,ProsusAI/finbert,neu,0.04759605601429939,0.935901403427124,0.016502469778060913,en
d47698d4449ac8c082878f654e8227d5,ProsusAI/finbert,neu,0.08436653017997742,0.886989951133728,0.02864355593919754,en
5469c2816fd43c259fc41cddd62712dd,ProsusAI/finbert,neu,0.0791865736246109,0.8919918537139893,0.028821583837270737,en
3cae025e43fe8f18c7f49e5484f8934b,ProsusAI/finbert,neu,0.10605520009994507,0.8706249594688416,0.02331983670592308,en
2c3f9c7ad6b3845f9567a88d3752f6f9,ProsusAI/finbert,neu,0.3907979726791382,0.5790906548500061,0.03011131100356579,en
97ac5890f5165679d72dc43f4f1f71e0,ProsusAI/finbert,neu,0.39345723390579224,0.5776757597923279,0.028866993263363838,en
cf65cf78aed397c54dd88e9cb60d2581,ProsusAI/finbert,neu,0.12311352044343948,0.8508104085922241,0.026076050475239754,en
73841c834c200aab83430c2d876436b9,ProsusAI/finbert,neu,0.07199966162443161,0.9112862944602966,0.01671409420669079,en
6d1e9f33312a9863674f925452793e46,ProsusAI/finbert,neu,0.4478859603404999,0.5125661492347717,0.039547886699438095,en
97d70b33ca4fcba13c6e530ce5f581cf,ProsusAI/finbert,neu,0.1259871870279312,0.8551698327064514,0.018842948600649834,en
965ff2d01f2a49bda06cc62ec47c7cf4,ProsusAI/finbert,neu,0.2550259232521057,0.7299686670303345,0.015005433931946754,en
7ddd6842861ee40d88a557ae480b5753,ProsusAI/finbert,neu,0.2662845551967621,0.6988896131515503,0.03482578694820404,en
