news_id,sentiment_model,sentiment_label,p_pos,p_neu,p_neg
2cf7ddd1-752d-4e42-9ae0-0511beaa1fad,pysentimiento/robertuito-sentiment-analysis,neu,0.21840517222881317,0.7209482789039612,0.060646552592515945
a8707f66-2d0d-4eed-973b-5190315a0a07,pysentimiento/robertuito-sentiment-analysis,neg,0.012559618800878525,0.22589778900146484,0.7615426182746887
a41f185d-3cb1-4b05-a79f-aee9bec776b1,pysentimiento/robertuito-sentiment-analysis,neu,0.3786167502403259,0.5772678256034851,0.04411537945270538
bfc3f16c-b0b9-4da4-9355-55f3055432d5,pysentimiento/robertuito-sentiment-analysis,neu,0.19203118979930878,0.6796371936798096,0.12833157181739807
bfeedd80-3c89-4818-9818-21fe76869558,pysentimiento/robertuito-sentiment-analysis,neg,0.016791971400380135,0.17122608423233032,0.8119819760322571
b863d2f9-bd6c-48c2-b940-5838eef66a3b,pysentimiento/robertuito-sentiment-analysis,neu,0.11988875269889832,0.5382421016693115,0.3418690860271454
9e0fd738-d5a3-4445-9a5a-8fdc66783584,pysentimiento/robertuito-sentiment-analysis,neu,0.11283645778894424,0.6087871789932251,0.2783763110637665
5f10fe19-d003-4601-954c-490c3301a922,pysentimiento/robertuito-sentiment-analysis,neu,0.07426606118679047,0.8530942797660828,0.07263968139886856
25400847-55f9-4818-b045-c0a3c05848e4,pysentimiento/robertuito-sentiment-analysis,neg,0.007713500410318375,0.1537848860025406,0.8385015726089478
611b8093-b819-46ec-a1fb-a96aa57dad4b,pysentimiento/robertuito-sentiment-analysis,neg,0.11976970732212067,0.35608968138694763,0.5241405963897705
bcd9066f-4e52-4cb3-9c19-4116a719a68a,pysentimiento/robertuito-sentiment-analysis,neg,0.012693913653492928,0.1924828290939331,0.7948232889175415
063c5173-d612-46a1-8985-a92b7c1216ca,pysentimiento/robertuito-sentiment-analysis,neu,0.2857622802257538,0.6103943586349487,0.1038433164358139
bd7df9a0-aabb-4344-8b79-6a7b0a8832f7,pysentimiento/robertuito-sentiment-analysis,neu,0.128186896443367,0.7105403542518616,0.16127273440361023
08555c11-7df1-4520-b9d0-0ea6398e1399,pysentimiento/robertuito-sentiment-analysis,neu,0.13413803279399872,0.7475168704986572,0.11834514141082764
6bd05106-309d-4556-a252-1e584afa6794,pysentimiento/robertuito-sentiment-analysis,neg,0.008919971063733101,0.23275697231292725,0.7583230137825012
e038c058-4b8a-4b9d-95c0-01e2e62f51d9,pysentimiento/robertuito-sentiment-analysis,neu,0.03484395518898964,0.5654611587524414,0.39969491958618164
31c949d4-c2be-4f91-9043-38e659295dd0,pysentimiento/robertuito-sentiment-analysis,neg,0.0066924141719937325,0.14138878881931305,0.8519188165664673
1c767043-88f2-4c25-a6f3-50ac8d9c6aa7,pysentimiento/robertuito-sentiment-analysis,pos,0.450155109167099,0.4346393644809723,0.11520557105541229
9973f8b8-9f25-49ee-8fa5-e784652378b8,pysentimiento/robertuito-sentiment-analysis,neu,0.4201410412788391,0.5328625440597534,0.04699636995792389
a3fce120-1ae1-4c68-afe0-012ceced2e4e,pysentimiento/robertuito-sentiment-analysis,neu,0.05708842724561691,0.7718096375465393,0.17110195755958557
09be9931-f966-434f-a139-38a004eb34f3,pysentimiento/robertuito-sentiment-analysis,neg,0.09237577021121979,0.37251657247543335,0.5351076722145081
2d4abdb2-151a-4044-bebc-6c725d8b4cbc,pysentimiento/robertuito-sentiment-analysis,neg,0.029067516326904297,0.46369871497154236,0.507233738899231
5dd6ea2e-7011-4262-8b0f-5ccb85e5214c,pysentimiento/robertuito-sentiment-analysis,neu,0.027138978242874146,0.5349422693252563,0.4379187524318695
44a35a50-3c21-449f-801f-c49710e94337,pysentimiento/robertuito-sentiment-analysis,neu,0.0709618479013443,0.6487405300140381,0.2802976667881012
64dd9766-32f4-42bc-a97b-79318dc8bc01,pysentimiento/robertuito-sentiment-analysis,neu,0.034247998148202896,0.5800703763961792,0.3856815993785858
cd5d8f67-9e00-4aa6-a6cf-894ddf45a245,pysentimiento/robertuito-sentiment-analysis,neu,0.10067413002252579,0.6572132110595703,0.2421126663684845
553063cd-3f4a-485c-b712-cd7ba173ff08,pysentimiento/robertuito-sentiment-analysis,neg,0.0032880865037441254,0.044846005737781525,0.9518659710884094
d8907ace-2eec-4270-bd66-00ea840837e9,pysentimiento/robertuito-sentiment-analysis,neu,0.21069790422916412,0.7556970715522766,0.03360500559210777
6e6d7867-a0b2-452c-b7bb-d34b6191c462,pysentimiento/robertuito-sentiment-analysis,neg,0.022257858887314796,0.2258746325969696,0.7518674731254578
24ff4015-de06-422e-8aaf-dbd6a79fb727,pysentimiento/robertuito-sentiment-analysis,pos,0.7715349793434143,0.21909178793430328,0.009373300708830357
77a0735b-9a0c-432d-9214-be12e7ef5897,pysentimiento/robertuito-sentiment-analysis,pos,0.7504304051399231,0.23221196234226227,0.01735767535865307
e698ef3c-bd71-4346-b2ff-60609b112476,pysentimiento/robertuito-sentiment-analysis,neu,0.4121185839176178,0.5264378786087036,0.061443522572517395
2666d865-6076-4032-b886-85370c702b95,pysentimiento/robertuito-sentiment-analysis,pos,0.5337795615196228,0.41775941848754883,0.04846104979515076
b253b537-aa9c-4467-b344-fcc64bd75d9c,pysentimiento/robertuito-sentiment-analysis,neu,0.30231887102127075,0.6498095989227295,0.04787152260541916
fa0115f0-3844-41c7-81ef-2dd6fe9c13c5,pysentimiento/robertuito-sentiment-analysis,neu,0.044333379715681076,0.7326499819755554,0.223016619682312
0c913630-4079-4e6e-9e5e-abec8dd2f71b,pysentimiento/robertuito-sentiment-analysis,neu,0.19308677315711975,0.7618310451507568,0.0450822114944458
0f2f97f4-2449-4987-8dbe-4bc8a819ddf3,pysentimiento/robertuito-sentiment-analysis,neg,0.010077531449496746,0.1920694261789322,0.7978529930114746
d5022efc-f4fc-401f-be8b-8f3da06318bc,pysentimiento/robertuito-sentiment-analysis,pos,0.7265129685401917,0.26197782158851624,0.011509178206324577
79c00447-ef7c-49b3-8b75-30994c2ced40,pysentimiento/robertuito-sentiment-analysis,pos,0.7641899585723877,0.2144312858581543,0.021378787234425545
1ade6178-5eff-4754-81cb-8016210fe967,pysentimiento/robertuito-sentiment-analysis,neg,0.045842576771974564,0.31529080867767334,0.6388666033744812
c743f732-fadd-4c01-9365-a5b3e575a3d0,pysentimiento/robertuito-sentiment-analysis,neu,0.1103285476565361,0.7539172172546387,0.1357542723417282
28557f84-4464-40fb-b66e-e653ca1b4d55,pysentimiento/robertuito-sentiment-analysis,neu,0.06670407205820084,0.8049370646476746,0.1283588409423828
f296496c-c6ba-4522-8bce-4eb70ebd43c1,pysentimiento/robertuito-sentiment-analysis,neu,0.41530075669288635,0.4996265470981598,0.08507266640663147
b5843a5b-46c5-48d7-b50e-b1b02b4b9f33,pysentimiento/robertuito-sentiment-analysis,neu,0.22712714970111847,0.7304514050483704,0.042421456426382065
1339e56c-e87e-4628-972a-1e2bcd74cfc3,pysentimiento/robertuito-sentiment-analysis,neg,0.008414431475102901,0.17874941229820251,0.812836229801178
dc2fe9e9-0f50-493e-a280-c0b155b2d352,pysentimiento/robertuito-sentiment-analysis,neu,0.14106671512126923,0.7944294214248657,0.06450392305850983
693d18e7-bd30-4ffa-aa9a-35140994930b,pysentimiento/robertuito-sentiment-analysis,neu,0.02950555644929409,0.5104697942733765,0.4600246846675873
81cc792e-0bd8-4585-bfec-aa28a5a87112,pysentimiento/robertuito-sentiment-analysis,neu,0.05659627914428711,0.5550916790962219,0.38831210136413574
b34e6285-2bce-4a01-8629-3233b56c802d,pysentimiento/robertuito-sentiment-analysis,neu,0.4697306752204895,0.479286253452301,0.05098309367895126
8856235b-dfb1-47cf-81ae-364937674bac,pysentimiento/robertuito-sentiment-analysis,neu,0.247085303068161,0.7064818739891052,0.046432819217443466
ece926b9-efcf-4690-8195-efbb56ca6ec4,pysentimiento/robertuito-sentiment-analysis,neu,0.055142592638731,0.5720927119255066,0.3727647066116333
75229396-2a8c-48dc-b1db-776267b01760,pysentimiento/robertuito-sentiment-analysis,neu,0.055142592638731,0.5720927119255066,0.3727647066116333
863391e5-35a7-4755-bb4c-cd6449d447d9,pysentimiento/robertuito-sentiment-analysis,neg,0.03839663416147232,0.3740607798099518,0.5875425338745117
a413b431-a451-481a-8506-a36aa2ebaaf9,pysentimiento/robertuito-sentiment-analysis,neu,0.062049418687820435,0.7283022403717041,0.20964837074279785
359ef132-45a5-4489-80a1-d54d39ebc096,pysentimiento/robertuito-sentiment-analysis,neu,0.06220841780304909,0.5690128803253174,0.36877867579460144
7c6a6377-fbfe-4435-a13c-97e9143148c4,pysentimiento/robertuito-sentiment-analysis,neu,0.2101874053478241,0.48912864923477173,0.30068400502204895
9f535c0f-4833-468f-bb43-8cd71da919cd,pysentimiento/robertuito-sentiment-analysis,neu,0.07237659394741058,0.5512243509292603,0.37639907002449036
cda6d2f1-87b0-417c-af52-50b896ed11ce,pysentimiento/robertuito-sentiment-analysis,neg,0.015261704102158546,0.24665725231170654,0.7380809783935547
dca8b2a7-091c-4c90-a365-85cc4469ac32,pysentimiento/robertuito-sentiment-analysis,neg,0.021702712401747704,0.2694849371910095,0.7088122963905334
a6b6be0d-21b0-4d25-b369-81f9bd3a21f3,pysentimiento/robertuito-sentiment-analysis,neu,0.04830584302544594,0.6144286394119263,0.3372655212879181
e018f304-b553-4129-81db-4fc22aa3752d,pysentimiento/robertuito-sentiment-analysis,neg,0.03578981012105942,0.36946597695350647,0.5947442054748535
c64cd9c4-4d3b-4b9e-87d0-2537e9664914,pysentimiento/robertuito-sentiment-analysis,neu,0.053426459431648254,0.6271236538887024,0.3194498121738434
9da169bd-8493-4458-bf2a-91b9a5af5717,pysentimiento/robertuito-sentiment-analysis,neg,0.031708959490060806,0.46577033400535583,0.5025206804275513
ff22168c-e574-4e73-abcb-c549174b3eae,pysentimiento/robertuito-sentiment-analysis,neu,0.03706572949886322,0.48164209723472595,0.4812922179698944
763bae05-1cb4-49e8-b514-c91e825c1eb7,pysentimiento/robertuito-sentiment-analysis,neu,0.09929922968149185,0.6482665538787842,0.25243422389030457
84b4372d-b437-4d66-8aea-384901534154,pysentimiento/robertuito-sentiment-analysis,neu,0.0552690215408802,0.6509754657745361,0.29375553131103516
4a6b69e6-46c7-4448-9139-c11cbd68d710,pysentimiento/robertuito-sentiment-analysis,neu,0.15114660561084747,0.7673299908638,0.08152340352535248
aceca0ae-9267-4046-8ae8-21c21a701fde,pysentimiento/robertuito-sentiment-analysis,neu,0.05659627914428711,0.5550916790962219,0.38831210136413574
1c478a88-1040-4680-83d4-33392a3aa1bb,pysentimiento/robertuito-sentiment-analysis,neu,0.053636983036994934,0.5528544187545776,0.393508642911911
cdfccdc9-10ee-4385-b9fe-98f352ee3715,pysentimiento/robertuito-sentiment-analysis,neu,0.08521378040313721,0.5662486553192139,0.3485375642776489
3e77b653-2073-4208-a8db-c46bf387d87e,pysentimiento/robertuito-sentiment-analysis,neu,0.3234703838825226,0.5459529757499695,0.13057658076286316
1f2f85b1-e6bf-4cd4-974d-e09c5d92f7df,pysentimiento/robertuito-sentiment-analysis,neu,0.17622964084148407,0.6822965145111084,0.1414739191532135
9ea4efc3-7b0f-486f-9165-d49a50bf0be9,pysentimiento/robertuito-sentiment-analysis,neu,0.14425386488437653,0.5114356279373169,0.34431055188179016
